im looking for a moderately priced restaurant that serves;0;inform
unintelligible;5;null 
im looking for an expensive restaurant and it should be served international food;0;inform 
system;5;null 
system;5;null 
system;5;null 
does it serve international food;1;confirm 
system;5;null 
european food;0;inform 
system;5;null 
system;5;null 
system;5;null 
system;5;null 
im looking for an expensive restaurant and it should serve international food;0;inform 
system;5;null 
i dont care;0;inform 
system im looking for expensive restaurant;0;inform 
system european food;0;inform 
system;5;null 
system;5;null 
address and phone number;3;request 
system;5;null 
system;5;null 
thank you good bye;4;thankyou 
id like to find an expensive restaurant;0;inform 
in the east part;0;inform 
east part;0;inform 
any type;0;inform 
i need an address;3;request 
and the phone number;3;request 
thank you good bye;4;thankyou 
restaurant north part of town fast food;0;inform 
west;0;inform 
thank you good bye;4;thankyou 
arts town;5;null 
west;0;inform 
yes;2;affirm 
dont care;0;inform 
moderate;0;inform 
unintelligible;5;null 
thank you good bye;4;thankyou 
south expensive;0;inform 
south;0;inform 
any;0;inform 
whats the address;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
malaysian food;0;inform 
mediterranean;0;inform 
north;0;inform 
thank you good bye;4;thankyou 
sil;5;null 
center;0;inform 
french;0;inform 
sil;5;null 
what is the address;3;request 
thank you good bye;4;thankyou 
moderately priced restaurant;0;inform 
the east part;0;inform 
any type;0;inform 
yes;2;affirm 
phone number;3;request 
can i have the phone number;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
sil;5;null 
south;0;inform 
south part of town;0;inform 
phone number;3;request 
price range;3;request 
moderate price range please;0;inform 
phone number;3;request 
thank you good bye;4;thankyou 
yes i am in the east part of town right now and i am looking for any place that serves indonesian food;2;affirm 
hello;9;hello 
ok how about chinese food;7;reqalts 
how about chinese food;7;reqalts 
ok if there is no restaurant serving indonesian food how about a restaurant serving chinese food;7;reqalts 
ok is there any restaurant that serves chinese food in the east part of town;7;reqalts 
oh boy;5;null 
um;5;null 
a chi ok lets look for chinese restaurant;0;inform 
chinese restaurant please;0;inform 
yes;2;affirm 
hello;9;hello 
thank you good bye;4;thankyou 
turkish;0;inform 
south;0;inform 
south;0;inform 
south;0;inform 
thank you good bye;4;thankyou 
im looking for a restaurant in any area that serves welsh food;0;inform 
how about vietnamese food;7;reqalts 
how about vietnamese food;7;reqalts 
address phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant north part of town;0;inform 
any;0;inform 
cheap;0;inform 
phone number and address;3;request 
thank you good bye;4;thankyou 
cheap restaurant in the south part of town;0;inform 
any;0;inform 
phone number;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i want vegetarian food;0;inform 
it doesnt matter;0;inform 
vegitarian;0;inform 
how about portuguese;7;reqalts 
portuguese;0;inform 
how about portuguese;7;reqalts 
yes;2;affirm 
yes;2;affirm 
good bye;6;bye 
i need to find a restaurant in the north part of town that serves jamaican food;0;inform 
jamcian food;0;inform 
how about an indian restaurant in the north part of town;7;reqalts 
how about indian food;7;reqalts 
indian;0;inform 
i need the address phone number and price range;3;request 
what is the price range;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
any kind;0;inform 
phone number;3;request 
thank you goodbye;4;thankyou 
a cheap restaurant in the south part of town;0;inform 
i dont care;0;inform 
is there anything else;7;reqalts 
whats the address;3;request 
whats the type of food;3;request 
what type of food;3;request 
thank you goodbye;4;thankyou 
im looking for a restaurant in the center that serves caribbean food;0;inform 
how about international food;7;reqalts 
phone number and price range;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i would like to find a moderately priced restaurant in the north part of town;0;inform 
yes;2;affirm 
and moderately priced;0;inform 
is there anything else;7;reqalts 
what is the phone number and post code;3;request 
thank you good bye;4;thankyou 
can i have a seafood restaurant please;0;inform 
any part of town;0;inform 
seafood;0;inform 
seafood;0;inform 
any price range;0;inform 
yes;2;affirm 
sea food;0;inform 
thank you good bye;4;thankyou 
uh yes can i find a restaurant in the east part of town that serves chinese;2;affirm 
chinese;0;inform 
and can i get the address;3;request 
and the phone number;3;request 
and thats all thank you and good bye;4;thankyou 
french food;0;inform 
i dont care;0;inform 
i dont care;0;inform 
french food;0;inform 
expensive restaurant;0;inform 
yes;2;affirm 
anything else;7;reqalts 
phone number;3;request 
phone number;3;request 
restaurant two two phone number;3;request 
anything else;7;reqalts 
and the phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in any area of town that serves belgium food;0;inform 
how about korean food;7;reqalts 
korean food;0;inform 
what is the address and price range;3;request 
what is the;5;null 
thank you good bye;4;thankyou 
a restaurant in the east part of town that serves caribbean food;0;inform 
caribbean food;0;inform 
chinese food;0;inform 
chinese food;0;inform 
chinese food;0;inform 
im looking for a restaurant in the west park of town that serves australian food;0;inform 
australian;0;inform 
how about vietnamese;7;reqalts 
can i get the phone number;3;request 
thank you good bye;4;thankyou 
looking for a moderately priced restaurant that serves unusual food;0;inform 
what about european food;7;reqalts 
european food;0;inform 
whats the address and post code;3;request 
post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the south part of town that serves pan asian food;0;inform 
a restaurant in the south part of town serving pan asian food;0;inform 
how about italian food;7;reqalts 
a restaurant in the south part of town serving italian food;0;inform 
i dont care;0;inform 
and phone number;3;request 
postcode;3;request 
thank you goodbye;4;thankyou 
i want to find a cheap restaurant;0;inform 
in the west part of town;0;inform 
cheap;0;inform 
is there anything else;7;reqalts 
uh could i have the phone number;3;request 
how about the address;3;request 
thank you good bye;4;thankyou 
music hello;9;hello 
hello;9;hello 
id like to find a moderately priced restaurant in the east part of town;0;inform 
chinese;0;inform 
chinese;0;inform 
the addre;5;null 
what is the addre;3;request 
k you goodbye;6;bye 
k you goodbye;6;bye 
thank you goodbye;4;thankyou 
scandinavian;0;inform 
scandinavian;0;inform 
asian;0;inform 
asian;0;inform 
asian oriental;0;inform 
phone number;3;request 
address;3;request 
noise;5;null 
address;3;request 
thank you good bye;4;thankyou 
cheap restaurant in the north part of town;0;inform 
anything;0;inform 
sil;5;null 
doesnt matter;0;inform 
anything else;7;reqalts 
address;3;request 
phone number;3;request 
address;3;request 
address;3;request 
thank you good bye;4;thankyou 
um moderate;0;inform 
unintelligible;5;null 
west;0;inform 
phone number;3;request 
address;3;request 
phone number;3;request 
sil;5;null 
phone number;3;request 
address;3;request 
type of food;3;request 
thank you good bye;4;thankyou 
noise;5;null 
im looking for a restaurant in the west part of town;0;inform 
doesnt matter;0;inform 
what about british food;7;reqalts 
can i have the address phone number;3;request 
thank you good bye;4;thankyou 
korean;0;inform 
what is the address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
portuguese food;0;inform 
whats the address;3;request 
thank you good bye;4;thankyou 
sil;5;null 
belgium food;0;inform 
thai;0;inform 
thai food;0;inform 
thai;0;inform 
thai food;0;inform 
probably an address;3;request 
phone number;3;request 
telephone number;3;request 
price range;3;request 
thank you good bye;4;thankyou 
i want brazilian food;0;inform 
care;5;null 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
thank you good bye;4;thankyou 
im looking for a restaurant in the north part of town;0;inform 
yes;2;affirm 
noise;5;null 
noise;5;null 
i want a restaurant in the north part of town;0;inform 
im looking for a restaurant that serves japanese food in the north part of town;0;inform 
im looking for an indian restaurant in the north part of town;0;inform 
what is the address;3;request 
and whats the phone number;3;request 
and whats the price range;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the south part of town;0;inform 
any food;0;inform 
any kind of food;0;inform 
what is the address;3;request 
what is the phone number;3;request 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
uh it doesnt matter;0;inform 
do you have anything else;7;reqalts 
alright do you have the phone number for that one;3;request 
okay what about the post code;3;request 
okay thank you;4;thankyou 
thank you good bye;4;thankyou 
thank you good bye;4;thankyou 
unintelligible;5;null 
unintelligible;5;null 
unintelligible;5;null 
cheap restaurant west part of town;0;inform 
thank you good bye;4;thankyou 
uh huh;2;affirm 
cheap restaurant north part of town;0;inform 
yes cheap restaurant;2;affirm 
north part of town;0;inform 
noise address;3;request 
noise;5;null 
noise;5;null 
tell me number;5;null 
thank you good bye;4;thankyou 
im looking for a cheap restaurant in the north part of town;0;inform 
north;0;inform 
anything else;7;reqalts 
anything else;7;reqalts 
anything else;7;reqalts 
type of food;3;request 
type of food;3;request 
what type of food does it serve;3;request 
